100039,,," Sonic / Vibration"
100040,,," Fire / Flaming"
100041,,," Cold / Frost"
100042,,,"... Drip, Black"
100043,,,"... Snow"
100044,,,"... Drip, Blue, No Glow"
100045,,,"... Drip, Green, No Glow"
100046,,,"... Drip, Orange, No Glow"
100047,,,"... Drip, Purple, No Glow"
100048,,,"... Drip, Red, No Glow"
100049,,,"... Drip, Yellow, No Glow"
100050,,,"... Drip, Black, No Glow"
100051,,,"... Fire, Black"
100052,,,"... Fire, Inferno (by DeathFace)"
100053,,,"... Ghost Fog"
100054,,,"... Shock, Orange"
100055,,,"... Shock, Black"
120000,,,"*** CEP: Reserved for Placeable Blueprints: 120000-149999 ***"
120001,,,"Academic: Chalkboard 1 (CODI)* (CODI)"
120003,,,"Academic: Chalkboard 2 (NWN2)* (thegeorge)"
120005,,,"Academic: Globe 2*"
120007,,,"Academic: Globe 3 (CCP)*"
120009,,,"Academic: Globe 4*"
120011,,,"Academic: Globe 5*"
120013,,,"Academic: Globe 6*"
120015,,,"Academic: Globe 7*"
120017,,,"Academic: Lectern, Stone (FKY)*"
120019,,,"Academic: Magnifying Glass*"
120021,,,"Academic: Telescope 2*"
120023,,,"Academic: Telescope 3*"
120025,,,"Academic: Telescope 4*"
120027,,,"Alchemy: Alembic*"
120029,,,"Alchemy: Apparatus 4 (NWN2)* (thegeorge)"
120031,,,"Alchemy: Beaker B*"
120033,,,"Alchemy: Beaker G*"
120035,,,"Alchemy: Beaker R*"
120037,,,"Alchemy: Beaker with Pipette B*"
120039,,,"Alchemy: Beaker with Pipette G*"
120041,,,"Alchemy: Beaker with Pipette R*"
120043,,,"Alchemy: Beaker with Pipette*"
120045,,,"Alchemy: Beaker, Curved Large B*"
120047,,,"Alchemy: Beaker, Curved Large G*"
120049,,,"Alchemy: Beaker, Curved Large R*"
120051,,,"Alchemy: Beaker, Curved Large*"
120053,,,"Alchemy: Beaker, Curved Small B*"
120055,,,"Alchemy: Beaker, Curved Small G*"
120057,,,"Alchemy: Beaker, Curved Small R*"
120059,,,"Alchemy: Beaker, Curved Small*"
120061,,,"Alchemy: Beaker, Small (CCP)*"
120063,,,"Alchemy: Beaker, Stoppered B*"
120065,,,"Alchemy: Beaker, Stoppered G*"
120067,,,"Alchemy: Beaker, Stoppered R*"
120069,,,"Alchemy: Beaker, Stoppered*"
120071,,,"Alchemy: Beaker*"
120073,,,"Alchemy: Flask 1 (NWN2)* (thegeorge)"
120075,,,"Alchemy: Flask 2 (NWN2)* (thegeorge)"
120077,,,"Alchemy: Mortar and Pestle (CCP)*"
120079,,,"Alchemy: Mortar and Pestle Brass*"
120081,,,"Alchemy: Mortar and Pestle Marble*"
120083,,,"Alchemy: Mortar and Pestle Stone*"
120085,,,"Alchemy: Mortar and Pestle Wood*"
120087,,,"Alchemy: Potion 2 (NWN2)* (thegeorge)"
120089,,,"Alchemy: Potion 3 (NWN2)* (thegeorge)"
120091,,,"Alchemy: Potion 4 (NWN2)* (thegeorge)"
120093,,,"Alchemy: Potion Bottle B*"
120095,,,"Alchemy: Potion Bottle G*"
120097,,,"Alchemy: Potion Bottle R*"
120099,,,"Alchemy: Potion Bottle*"
120101,,,"Alchemy: Potion Flask B*"
120103,,,"Alchemy: Potion Flask G*"
120105,,,"Alchemy: Potion Flask R*"
120107,,,"Alchemy: Potion Flask*"
120109,,,"Alchemy: Potion Pot B*"
120111,,,"Alchemy: Potion Pot G*"
120113,,,"Alchemy: Potion Pot R*"
120115,,,"Alchemy: Potion Pot*"
120117,,,"Basin: Spell Large*"
120119,,,"Basin: Spell Small 1*"
120121,,,"Basin: Spell Small 2*"
120123,,,"Basin: Spell Small 3*"
120125,,,"Beholder Hagioscope* (CCC-OldTimeRadio)"
120127,,,"Crystal Ball 03*"
120129,,,"Crystal Ball 04*"
120131,,,"Crystal Ball 05*"
120133,,,"Crystal Ball 06 L*"
120135,,,"Crystal Ball 06 S*"
120137,,,"Crystal Ball 07 L*"
120139,,,"Crystal Ball 07 S*"
120141,,,"Crystal Ball 08 L*"
120143,,,"Crystal Ball 08 S*"
120145,,,"Crystal Ball 09 L*"
120147,,,"Crystal Ball 09 S*"
120149,,,"Crystal Ball 10 L*"
120151,,,"Crystal Ball 10 S*"
120153,,,"Crystal Ball 11 L*"
120155,,,"Crystal Ball 11 S*"
120157,,,"Crystal Ball 12 L*"
120159,,,"Crystal Ball 12 S*"
120161,,,"Crystal Ball 13 L*"
120163,,,"Crystal Ball 13 S*"
120165,,,"Crystal Ball 14 L*"
120167,,,"Crystal Ball 14 S*"
120169,,,"Crystal Ball 15 L*"
120171,,,"Crystal Ball 15 S*"
120173,,,"Crystal Ball: Blood* (PLUSH HYENA of DOOM)"
120175,,,"Crystal Ball: Dark 1* (PLUSH HYENA of DOOM)"
120177,,,"Crystal Ball: Dark 2* (PLUSH HYENA of DOOM)"
120179,,,"Crystal Ball: Fire* (PLUSH HYENA of DOOM)"
120181,,,"Crystal Ball: Gold* (PLUSH HYENA of DOOM)"
120183,,,"Crystal Ball: Light* (PLUSH HYENA of DOOM)"
120185,,,"Crystal Ball: Loa* (PLUSH HYENA of DOOM)"
120187,,,"Crystal Ball: Loony* (PLUSH HYENA of DOOM)"
120189,,,"Crystal Ball: Nature* (PLUSH HYENA of DOOM)"
120191,,,"Crystal Ball: Pink* (PLUSH HYENA of DOOM)"
120193,,,"Crystal Ball: Water* (PLUSH HYENA of DOOM)"
120195,,,"Crystal Ball: Weirdo* (PLUSH HYENA of DOOM)"
120197,,,"Crystal: Floating, Blue*"
120199,,,"Crystal: Floating, Green*"
120201,,,"Crystal: Floating, Red*"
120203,,,"Crystal: Floating, Yellow*"
120205,,,"Dinner Board 1 (CODI)* (CODI)"
120207,,,"Dinner Board 2 (CODI)* (CODI)"
120209,,,"Dinner Board 3 (CODI)* (CODI)"
120211,,,"Hourglass*"
120213,,,"Map 2 (NWN2)* (thegeorge)"
120215,,,"Mech: Etheroscope (CODI)* (CODI)"
120217,,,"Mech: Rotating Rings*"
120219,,,"Mech: Sextant (CODI)* (CODI)"
120221,,,"Mirror: Dragon Head*"
120223,,,"Mirror: Dragon*"
120225,,,"Mirror: Frame*"
120227,,,"Mirror: Glass*"
120229,,,"Mirror: Lady*"
120231,,,"Mirror: Vor*"
120233,,,"Oriental: Noticeboard*"
120235,,,"Oriental: TableObj: Ink and Brushes*"
120237,,,"Relic: Arcane Fount* (CCC-PLUSH HYENA of DOOM)"
120239,,,"Relic: Arcmirror* (CCC-PLUSH HYENA of DOOM)"
120241,,,"Relic: Quihex Orb* (CCC-PLUSH HYENA of DOOM)"
120243,,,"Relic: Quihex* (CCC-PLUSH HYENA of DOOM)"
120245,,,"Relic: Rotating Orb Thing* (CCC-PLUSH HYENA of DOOM)"
120247,,,"Science Tube: Black (FKY)*"
120249,,,"Science Tube: Black, walkable (FKY)*"
120251,,,"Science Tube: Blue (FKY)*"
120253,,,"Science Tube: Blue, walkable (FKY)*"
120255,,,"Science Tube: Green (FKY)*"
120257,,,"Science Tube: Green, walkable (FKY)*"
120259,,,"Science Tube: Purple (FKY)*"
120261,,,"Science Tube: Purple, walkable (FKY)*"
120263,,,"Science Tube: Red (FKY)*"
120265,,,"Science Tube: Red, walkable (FKY)*"
120267,,,"Science Tube: Sewer (FKY)*"
120269,,,"Science Tube: Sewer, walkable (FKY)*"
120271,,,"Science Tube: Water (FKY)*"
120273,,,"Science Tube: Water, walkable (FKY)*"
120275,,,"Science Tube: White (FKY)*"
120277,,,"Science Tube: White, walkable (FKY)*"
120279,,,"Science Tube: Yellow (FKY)*"
120281,,,"Science Tube: Yellow, walkable (FKY)*"
120283,,,"Scrying Field: Sphere*"
120285,,,"Scrying Orb*"
120287,,,"Sphere: Obsidian 1* (CCC-The Amethyst Dragon)"
120289,,,"Sphere: Obsidian 2* (CCC-The Amethyst Dragon)"
120291,,,"Sphere: Obsidian 3* (CCC-The Amethyst Dragon)"
120293,,,"Sphere: Obsidian 4* (CCC-The Amethyst Dragon)"
120295,,,"TableObj: Ink and Quill 1 (NWN2)* (thegeorge)"
120297,,,"TableObj: Ink and Quill 2 S*"
120299,,,"TableObj: Ink and Quill 2*"
120301,,,"TableObj: Inkwell*"
120303,,,"Wizard Jar: Part A1 (match with A2) (CCC-The Amethyst Dragon)"
120305,,,"Wizard Jar: Part A2 (match with A1 or B1) (CCC-The Amethyst Dragon)"
120307,,,"Wizard Jar: Part B1 (match with B2 or A2) (CCC-The Amethyst Dragon)"
120309,,,"Wizard Jar: Part B2 (match with B1) (CCC-The Amethyst Dragon)"
120311,,,"Workbench 1 (NWN2)* (thegeorge)"
120313,,,"Workbench 3 (NWN2)* (thegeorge)"
120315,,,"Workbench 5 (NWN2)* (thegeorge)"
120317,,,"Altar 3*"
120319,,,"Altar 4 (NWN2)* (thegeorge)"
120321,,,"Altar 5 (NWN2)* (thegeorge)"
120323,,,"Altar 6 (NWN2)* (thegeorge)"
120325,,,"Altar: Ancient* (CCC-_six)"
120327,,,"Altar: Basilisk* (CCC-PLUSH HYENA of DOOM)"
120329,,,"Altar: Big Bug* (CCC-PLUSH HYENA of DOOM)"
120331,,,"Altar: Demonic: V'rax'l* (CCC-Rolo Kipp)"
120333,,,"Altar: Egyptian*"
120335,,,"Altar: Empty* (CCC-PLUSH HYENA of DOOM)"
120337,,,"Altar: Evil 2*"
120339,,,"Altar: Evil 3*"
120341,,,"Altar: Evil 4*"
120343,,,"Altar: Gnoll* (CCC-PLUSH HYENA of DOOM)"
120345,,,"Altar: Ornate* (CCC-Estelindis)"
120347,,,"Altar: Water*"
120349,,,"Basin: Incense Burner*"
120351,,,"Giant Bee Interior: Altar: Evil* (CCC-Carcerian)"
120353,,,"Giant Bee Interior: Altar: Good* (CCC-Carcerian)"
120355,,,"Idol: Spider 1* (CCC-PLUSH HYENA of DOOM)"
120357,,,"Idol: Spider 2* (CCC-PLUSH HYENA of DOOM)"
120359,,,"Metal City: Ankh* (PLUSH HYENA of DOOM)"
120361,,,"Religious: Ankh 1*"
120363,,,"Religious: Ankh 2*"
120365,,,"Religious: Cross 1*"
120367,,,"Religious: Cross 2 (NWN2)* (thegeorge)"
120369,,,"Religious: Cross, Celtic, Huge*"
120371,,,"Religious: Cross, Celtic, Medium*"
120373,,,"Stone: Altar 1*"
120375,,,"Stone: Altar 2*"
120377,,,"Structure: Diptych*"
120379,,,"Oriental: Tori Arch: Red* (coulisfu)"
120381,,,"Oriental: Tori Arch: Stone* (coulisfu)"
120383,,,"Structure: Arch Half (FKY)*"
120385,,,"Structure: Arch*"
120387,,,"Structure: Archway 1 (CODI)* (CODI)"
120389,,,"Structure: Archway 2 (CODI)* (CODI)"
120391,,,"Structure: Archway 3 (CODI)* (CODI)"
120393,,,"Structure: Archway 4 (CODI)* (CODI)"
120395,,,"Structure: Archway 5 (CODI)* (CODI)"
120397,,,"Structure: Archway 6 (CODI)* (CODI)"
120399,,,"Structure: Archway 7 (FKY)*"
120401,,,"Structure: Archway, Block 1*"
120403,,,"Structure: Archway, Block 2*"
120405,,,"Structure: Archway, Dwarven 1 (FKY)*"
120407,,,"Structure: Archway, Dwarven 2 (FKY)*"
120409,,,"Structure: Archway, Dwarven 3 (FKY)*"
120411,,,"Structure: Archway, Dwarven 4 (FKY)*"
120413,,,"Structure: Archway, Dwarven 5 (FKY)*"
120415,,,"Structure: Archway, Dwarven 6 (FKY)*"
120417,,,"Structure: Archway, Large 1*"
120419,,,"Structure: Archway, Large 2*"
120421,,,"Structure: Archway, Skull*"
120423,,,"Structure: Archway, Zakhara (ALQ)*"
120425,,,"Structure: Tori Gate*"
120427,,,"Tori 01* (PLUSH HYENA of DOOM)"
120429,,,"Tori 02* (PLUSH HYENA of DOOM)"
120431,,,"Tori 03* (PLUSH HYENA of DOOM)"
120433,,,"Tori 04* (PLUSH HYENA of DOOM)"
120435,,,"Tori 05* (PLUSH HYENA of DOOM)"
120437,,,"Tori 06* (PLUSH HYENA of DOOM)"
120439,,,"Tori 07* (PLUSH HYENA of DOOM)"
120441,,,"Tori 08* (PLUSH HYENA of DOOM)"
120443,,,"Tori 09* (PLUSH HYENA of DOOM)"
120445,,,"Awning: Blue, striped*"
120447,,,"Awning: Blue*"
120449,,,"Awning: Green, striped*"
120451,,,"Awning: Green*"
120453,,,"Awning: Red, striped*"
120455,,,"Awning: Red*"
120457,,,"Awning: Tan, striped*"
120459,,,"Awning: Tan*"
120461,,,"Awning: Wood,Small*"
120463,,,"Awning: Wood*"
120465,,,"Curtain: Estate 1 (NWN2)* (thegeorge)"
120467,,,"Curtain: Estate 2 (NWN2)* (thegeorge)"
120469,,,"Curtain: Estate 3 (NWN2)* (thegeorge)"
120471,,,"Curtain: Plain 1 (NWN2)* (thegeorge)"
120473,,,"Curtain: Plain 2 (NWN2)* (thegeorge)"
120475,,,"Curtain: Plain 3 (NWN2)* (thegeorge)"
120477,,,"Oriental: Window 1: Small* (coulisfu)"
120479,,,"Oriental: Window 2: Small* (coulisfu)"
120481,,,"Oriental: Window1: Large* (coulisfu)"
120483,,,"Oriental: Window2: Large* (coulisfu)"
120485,,,"Structure: Arbor, Zakhara (ALQ)*"
120487,,,"Structure: Arbor*"
120489,,,"Structure: Lean-To 1*"
120491,,,"Structure: Lean-To 2*"
120493,,,"Window 1*"
120495,,,"Window 2*"
120497,,,"Window 3*"
120499,,,"Window 4*"
120501,,,"Window: Bay (CCP)*"
120503,,,"Window: Double (DAG)*"
120505,,,"Window: Dwarven (FKY)*"
120507,,,"Window: Madonna*"
120509,,,"Window: Old, Narrow*"
120511,,,"Window: Old, Wide*"
120513,,,"Window: Round*"
120515,,,"Window: Stained Glass 1* (Borden Ha'elven)"
120517,,,"Window: Stained Glass 2* (Borden Ha'elven)"
120519,,,"Window: Stained Glass 3* (Borden Ha'elven)"
120521,,,"Window: Stained Glass 4* (Borden Ha'elven)"
120523,,,"Window: View from 1* (Borden Ha'elven)"
120525,,,"Window: View from 2* (Borden Ha'elven)"
120527,,,"Window: View from 3* (Borden Ha'elven)"
120529,,,"Window: View from 4* (Borden Ha'elven)"
120531,,,"Window: White, Narrow*"
120533,,,"Window: White, Wide*"
120535,,,"Tavern: Bar - Straight*"
120537,,,"Tavern: Bar - Curved*"
120539,,,"Tavern: Bar (TBX)*"
120541,,,"Tavern: Bar Stone - Curved (CODI)* (CODI)"
120543,,,"Tavern: Bar Stone 1 (CODI)* (CODI)"
120545,,,"Tavern: Bar Stone 2 (CODI)* (CODI)"
120547,,,"Tavern: Bar, Dark - Curved, Rail*"
120549,,,"Tavern: Bar, Dark - Curved*"
120551,,,"Tavern: Bar, Dark - Straight, Rail*"
120553,,,"Tavern: Bar, Dark - Straight*"
120555,,,"Tavern: Bar, Poor Curve*"
120557,,,"Tavern: Bar, Poor Straight*"
120559,,,"Floor: Unwalkable 1x1*"
120561,,,"Floor: Unwalkable Diagonal Full*"
120563,,,"Floor: Unwalkable Diagonal Half*"
120565,,,"Floor: Unwalkable Doorway*"
120567,,,"Floor: Unwalkable Half*"
120569,,,"Floor: Unwalkable Quarter*"
120571,,,"Floor: Unwalkable Short*"
120573,,,"Floor: Unwalkable Thin*"
120575,,,"Floor: Unwalkable TriDoorway*"
120577,,,"Floor: Unwalkable TriHalf*"
120579,,,"Floor: Unwalkable TriQuarter*"
120581,,,"Invisible Barrier (DAG)*"
120583,,,"VFX: Barrier 1 - Blue*"
120585,,,"VFX: Barrier 1 - Green*"
120587,,,"VFX: Barrier 1 - Purple*"
120589,,,"VFX: Barrier 1 - Red*"
120591,,,"VFX: Barrier 1 - White*"
120593,,,"VFX: Barrier 1 - Yellow*"
120595,,,"VFX: Barrier 2 - Blue*"
120597,,,"VFX: Barrier 2 - Green*"
120599,,,"VFX: Barrier 2 - Purple*"
120601,,,"VFX: Barrier 2 - Red*"
120603,,,"VFX: Barrier 2 - White*"
120605,,,"VFX: Barrier 2 - Yellow*"
120607,,,"VFX: Energy Field Solid (MCK)*"
120609,,,"VFX: Energy Field Walkable (MCK)*"
120611,,,"Wall: Force, Purple, Large*"
120613,,,"Wall: Force, Purple, Medium*"
120615,,,"Wall: Force, Purple, Small*"
120617,,,"Wall: Force, Purple, Tiny*"
120619,,,"Wall: Invisible, Doorway*"
120621,,,"Wall: Invisible, Large*"
120623,,,"Wall: Invisible, Medium*"
120625,,,"Wall: Invisible, Small*"
120627,,,"Wall: Invisible, Tile*"
120629,,,"Wall: Invisible, Tiny*"
120631,,,"Basin: Bathtub 1*"
120633,,,"Basin: Bathtub 2 (FKY)*"
120635,,,"Basin: Bathtub 3 (FKY)*"
120637,,,"Basin: Bathtub 4 (FKY)*"
120639,,,"Basin: Stone 1*"
120641,,,"Basin: Stone 2*"
120643,,,"Basin: Wash*"
120645,,,"Bathtub: Swan* (CCC-Zwerkules)"
120647,,,"Mirror 2 (FKY)*"
120649,,,"Mirror: Dwarven (DAG)*"
120651,,,"Mirror: Giant (CCP)*"
120653,,,"Mirror: Square Set*"
120655,,,"Oubliette (DAG)*"
120657,,,"Oubliette, Debris (DAG)*"
120659,,,"Privy 1*"
120661,,,"Privy 2 (CODI)* (CODI)"
120663,,,"Privy Paper 1 (CODI)* (CODI)"
120665,,,"Privy Paper 2 (CODI)* (CODI)"
120667,,,"Splotch: Blast 1 (FKY)*"
120669,,,"Splotch: Blast 2 (FKY)*"
120671,,,"Splotch: Blast 3 (FKY)*"
120673,,,"Splotch: Blast 4 (FKY)*"
120675,,,"Splotch: Blast 5 (FKY)*"
120677,,,"Splotch: Scorch 2 (Battle)*"
120679,,,"Splotch: Scorch 3 (Battle)*"
120681,,,"Splotch: Scorch 4 (Battle)*"
120683,,,"Splotch: Scorch, Wall (FKY)*"
120685,,,"Stain: Soot 1 (DAG)*"
120687,,,"Stain: Soot 2 (DAG)*"
120689,,,"Stain: Soot 3 (DAG)*"
120691,,,"Bed 03*"
120693,,,"Bed 04*"
120695,,,"Bed 05*"
120697,,,"Bed 06*"
120699,,,"Bed 07 (NWN2)* (thegeorge)"
120701,,,"Bed 08 (NWN2)* (thegeorge)"
120703,,,"Bed 09 (NWN2)* (thegeorge)"
120705,,,"Bed 10 (NWN2)* (thegeorge)"
120707,,,"Bed 11 (NWN2)* (thegeorge)"
120709,,,"Bed 12 (NWN2)* (thegeorge)"
120711,,,"Bed 13 (NWN2)* (thegeorge)"
120713,,,"Bed 14 (NWN2)* (thegeorge)"
120715,,,"Bed 15 (NWN2)* (thegeorge)"
120717,,,"Bed 16 (NWN2)* (thegeorge)"
120719,,,"Bed 17 (FKY)*"
120721,,,"Bed 18 (FKY)*"
120723,,,"Bed: Big*"
120725,,,"Bed: Canopy, Black Oak*"
120727,,,"Bed: Canopy, Black*"
120729,,,"Bed: Canopy, Pink Oak*"
120731,,,"Bed: Canopy, Red Oak*"
120733,,,"Bed: Canopy, White Oak*"
120735,,,"Bed: Canopy, White*"
120737,,,"Bed: Cot 1 (CODI)* (CODI)"
120739,,,"Bed: Cot 2 (CODI)* (CODI)"
120741,,,"Bed: Dirt (NWN2)* (thegeorge)"
120743,,,"Bed: Double 2*"
120745,,,"Bed: Drow 1 (FKY)*"
120747,,,"Bed: Drow 2 (FKY)*"
120749,,,"Bed: Drow 3 (FKY)*"
120751,,,"Bed: Estate (NWN2)* (thegeorge)"
120753,,,"Bed: Futon, Blue*"
120755,,,"Bed: Futon, Brown*"
120757,,,"Bed: Futon, Green*"
120759,,,"Bed: Futon, Grey*"
120761,,,"Bed: Futon, Orange*"
120763,,,"Bed: Futon, Purple*"
120765,,,"Bed: Futon, Red*"
120767,,,"Bed: Futon, Yellow*"
120769,,,"Bed: Giant 1 (CCP)*"
120771,,,"Bed: Giant 2 (CCP)*"
120773,,,"Bed: Lizardfolk Nest (DAG)*"
120775,,,"Bed: Oak*"
120777,,,"Bed: Old*"
120779,,,"Bed: Poster (DAG)*"
120781,,,"Bed: Poster, Oak*"
120783,,,"Bed: Red and White*"
120785,,,"Bed: Small* (CCC-Rubies and ShadowM)"
120787,,,"Bed: White*"
120789,,,"Chamberpot*"
120791,,,"Cushions 4 (DAG)*"
120793,,,"Cushions 5 (NWN2)* (thegeorge)"
120795,,,"Oriental: Bed: Low: Blue*"
120797,,,"Oriental: Bed: Low: Green*"
120799,,,"Oriental: Bed: Low: Red*"
120801,,,"Oriental: Bed: Low*"
120803,,,"Oriental: Cushions 2*"
120805,,,"Oriental: Cushions 3*"
120807,,,"Oriental: Pillow: Rush: Large* (coulisfu)"
120809,,,"Oriental: Pillow: Rush: Small* (coulisfu)"
120811,,,"Oriental: Screen 01*"
120813,,,"Oriental: Screen 02*"
120815,,,"Oriental: Screen 03*"
120817,,,"Oriental: Screen 04*"
120819,,,"Oriental: Screen 05*"
120821,,,"Oriental: Screen 06*"
120823,,,"Oriental: Screen 07*"
120825,,,"Oriental: Screen 08*"
120827,,,"Oriental: Screen 09*"
120829,,,"Oriental: Screen 10*"
120831,,,"Oriental: Screen 11*"
120833,,,"Oriental: Screen 12*"
120835,,,"Oriental: Screen 2: Closed*"
120837,,,"Oriental: Screen 2: Open*"
120839,,,"Oriental: Screen 3: Closed*"
120841,,,"Oriental: Screen 3: Open*"
120843,,,"Pillow 01*"
120845,,,"Pillow 02 (NWN2)* (thegeorge)"
120847,,,"Pillow 03 (NWN2)* (thegeorge)"
120849,,,"Pillow 04 (NWN2)* (thegeorge)"
120851,,,"Pillow 05 (NWN2)* (thegeorge)"
120853,,,"Pillow 06 (NWN2)* (thegeorge)"
120855,,,"Pillow 07 (NWN2)* (thegeorge)"
120857,,,"Pillow 08 (NWN2)* (thegeorge)"
120859,,,"Pillow 09 (FKY)*"
120861,,,"Screen 1*"
120863,,,"Screen 4 (FKY)*"
120865,,,"Screen 5 (FKY)*"
120867,,,"Screen Panel 01 (FKY)*"
120869,,,"Screen Panel 02 (FKY)*"
120871,,,"Screen Panel 03 (FKY)*"
120873,,,"Screen: Oriental 13*"
120875,,,"Screen: Oriental 14*"
120877,,,"Cauldron 4 (NWN2)* (thegeorge)"
120879,,,"Craft: Anvil, Giant (FKY)*"
120881,,,"Craft: Anvil, on Stump (CCP)*"
120883,,,"Craft: Anvil, Small (CCP)*"
120885,,,"Craft: Bellows (FKY)*"
120887,,,"Craft: Forge, Active*"
120889,,,"Craft: Forge, Elemental, Acid*"
120891,,,"Craft: Forge, Elemental, Air*"
120893,,,"Craft: Forge, Elemental, Cold*"
120895,,,"Craft: Forge, Elemental, Evil*"
120897,,,"Craft: Forge, Elemental, Fire*"
120899,,,"Craft: Forge, Elemental, Holy*"
120901,,,"Craft: Forge, Elemental, Sonic*"
120903,,,"Craft: Forge, Empty*"
120905,,,"Craft: Forge, Giant (CCP)*"
120907,,,"Craft: Forge, Smelting Cauldron (FKY)*"
120909,,,"Metal: Beam 1 (FKY)*"
120911,,,"Metal: Beam 2 (FKY)*"
120913,,,"Metal: Beam 3 (FKY)*"
120915,,,"Tool: Hammer 1*"
120917,,,"Tool: Hammer 2*"
120919,,,"Tool: Hammer 3*"
120921,,,"Tool: Hammer 4 (FKY)*"
120923,,,"Tool: Hammer 5 (FKY)*"
120925,,,"Tool: Hammer 6 (FKY)*"
120927,,,"Tool: Hammer, Giant (FKY)*"
120929,,,"Tool: Pliers*"
120931,,,"Workbench 2 (NWN2)* (thegeorge)"
120933,,,"Workbench 4 (NWN2)* (thegeorge)"
120935,,,"Workbench 6 (NWN2)* (thegeorge)"
120937,,,"Ship: Boat 1*"
120939,,,"Ship: Boat 2 (DAG)*"
120941,,,"Ship: Boat 4 (NWN2)* (thegeorge)"
120943,,,"Ship: Boat 5 (CCP)*"
120945,,,"Ship: Lifeboat*"
120947,,,"Ship: Rowboat 2 (TNO) (DAG)*"
120949,,,"Ship: Rowboat 3 (NWN2)* (thegeorge)"
120951,,,"Ship: Rowboat 4 (NWN2)* (thegeorge)"
120953,,,"Ship: Rowboat 5 (NWN2)* (thegeorge)"
120955,,,"Bone: Human Torso 1 (FKY)*"
120957,,,"Bone: Human Torso 2 (FKY)*"
120959,,,"Bone: Human Torso 3 (FKY)*"
120961,,,"Bone: Human Torso 4 (FKY)*"
120963,,,"Bone: Human Torso 5 (FKY)*"
120965,,,"Bone: Human Torso 6 (FKY)*"
120967,,,"Bone: Human Torso 7 (FKY)*"
120969,,,"Bone: Humerous (CODI)* (CODI)"
120971,,,"Bone: Jaw (FKY)*"
120973,,,"Bone: Leg 1 (CODI)* (CODI)"
120975,,,"Bone: Leg 2 (FKY)*"
120977,,,"Bone: Pillar, Gargantuan (CODI)* (CODI)"
120979,,,"Bone: Pillar, Huge (CODI)* (CODI)"
120981,,,"Bone: Pillar, Large (CODI)* (CODI)"
120983,,,"Bone: Pillar, Medium (CODI)* (CODI)"
120985,,,"Bone: Pillar, Small (CODI)* (CODI)"
120987,,,"Bone: Rib 01 (FKY)*"
120989,,,"Bone: Rib 02 (FKY)*"
120991,,,"Bone: Rib 03 (FKY)*"
120993,,,"Bone: Rib 04 (FKY)*"
120995,,,"Bone: Rib 05 (FKY)*"
120997,,,"Bone: Rib 06 (FKY)*"
120999,,,"Bone: Rib 07 (FKY)*"
121001,,,"Bone: Rib 08 (FKY)*"
121003,,,"Bone: Rib 09 (FKY)*"
121005,,,"Bone: Rib 10 (FKY)*"
121007,,,"Bone: Rib 11 (FKY)*"
121009,,,"Bone: Rib 12 (FKY)*"
121011,,,"Bone: Rib 13 (FKY)*"
121013,,,"Bone: Rib 14 (FKY)*"
121015,,,"Bone: Rib 15 (FKY)*"
121017,,,"Bone: Rib, Down, Brobdingnagian (FKY)*"
121019,,,"Bone: Rib, Down, Colossal (FKY)*"
121021,,,"Bone: Rib, Down, Gargantuan (FKY)*"
121023,,,"Bone: Rib, Down, Huge (FKY)*"
121025,,,"Bone: Rib, Down, Large (FKY)*"
121027,,,"Bone: Rib, Flat L, Brobdingnagian (FKY)*"
121029,,,"Bone: Rib, Flat L, Colossal (FKY)*"
121031,,,"Bone: Rib, Flat L, Gargantuan (FKY)*"
121033,,,"Bone: Rib, Flat L, Huge (FKY)*"
121035,,,"Bone: Rib, Flat L, Large (FKY)*"
121037,,,"Bone: Rib, Flat R, Brobdingnagian (FKY)*"
121039,,,"Bone: Rib, Flat R, Colossal (FKY)*"
121041,,,"Bone: Rib, Flat R, Gargantuan (FKY)*"
121043,,,"Bone: Rib, Flat R, Huge (FKY)*"
121045,,,"Bone: Rib, Flat R, Large (FKY)*"
121047,,,"Bone: Rib, Left, Brobdingnagian (FKY)*"
121049,,,"Bone: Rib, Left, Colossal (FKY)*"
121051,,,"Bone: Rib, Left, Gargantuan (FKY)*"
121053,,,"Bone: Rib, Left, Huge (FKY)*"
121055,,,"Bone: Rib, Left, Large (FKY)*"
121057,,,"Bone: Rib, Right, Brobdingnagian (FKY)*"
121059,,,"Bone: Rib, Right, Colossal (FKY)*"
121061,,,"Bone: Rib, Right, Gargantuan (FKY)*"
121063,,,"Bone: Rib, Right, Huge (FKY)*"
121065,,,"Bone: Rib, Right, Large (FKY)*"
121067,,,"Bone: Rib, Up, Brobdingnagian (FKY)*"
121069,,,"Bone: Rib, Up, Colossal (FKY)*"
121071,,,"Bone: Rib, Up, Gargantuan (FKY)*"
121073,,,"Bone: Rib, Up, Huge (FKY)*"
121075,,,"Bone: Rib, Up, Large (FKY)*"
121077,,,"Bone: Rubble 01 (FKY)*"
121079,,,"Bone: Rubble 02 (FKY)*"
121081,,,"Bone: Rubble 03 (FKY)*"
121083,,,"Bone: Rubble 04 (FKY)*"
121085,,,"Bone: Rubble 05 (FKY)*"
121087,,,"Bone: Rubble 06 (FKY)*"
121089,,,"Bone: Rubble 07 (FKY)*"
121091,,,"Bone: Rubble 08 (FKY)*"
121093,,,"Bone: Rubble 09 (FKY)*"
